"css-175oi2r href","css-9pa8cd src","css-1jxf684","css-1jxf684 2","css-1jxf684 3","css-146c3p1 href","css-146c3p1","css-1jxf684 4","css-1jxf684 5","css-1jxf684 6","css-1jxf684 7","css-175oi2r href 4","css-1jxf684 8","css-1jxf684 9","css-1jxf684 href","css-1jxf684 10","css-1jxf684 12","css-1jxf684 13","css-1jxf684 15","css-146c3p1 2","css-1jxf684 href 2","css-1jxf684 16","r-4qtqp9 src 3","r-4qtqp9 href"
"https://x.com/bdcfyi","https://pbs.twimg.com/profile_images/2033913314355646466/WXr9uSY4_normal.jpg","sal","@bdcfyi","·","https://x.com/bdcfyi/status/2050468922869285351","May 2","","jelek","","1","https://x.com/bdcfyi/status/2050468922869285351/analytics","134","@Telkomsel","https://x.com/Telkomsel","Cape banget hari-hari dapat spam call","bener kartu lu","","","","","","",""
"https://x.com/moylately","https://pbs.twimg.com/profile_images/1948243428908929024/0ZWkv5mM_normal.jpg","moy","@moylately","·","https://x.com/moylately/status/2044383741850869979","Apr 15","","jelek","","4","https://x.com/moylately/status/2044383741850869979/analytics","323","@Telkomsel","https://x.com/Telkomsel","Gila nih","bgtttt sinyal nyaaaaa",", ampe jawaban gue kek gini","","","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg",""
"https://x.com/moesnthere","https://pbs.twimg.com/profile_images/2041476002220777472/p4Vt2ubH_normal.jpg","king bob","@moesnthere","·","https://x.com/moesnthere/status/2041487172306690171","Apr 7","telkomsel","jelek","","1","https://x.com/moesnthere/status/2041487172306690171/analytics","139","","","tubis 1 ni emang sinyal","kah","","","","","","",""
"https://x.com/cumidunlop","https://pbs.twimg.com/profile_images/2048796641831034880/Q5AZwOwE_normal.jpg","sugus","@cumidunlop","·","https://x.com/cumidunlop/status/2051335045068329262","May 4","TELKOMSEL","","","2","https://x.com/cumidunlop/status/2051335045068329262/analytics","158","","","BUSUKKKKK BENERIN JARINGAN LU TLOLLLLL","","","- @ thesis","","","","",""
"https://x.com/sayasayayasayas","https://pbs.twimg.com/profile_images/1464642214269943811/iV6jf9i6_normal.jpg","San’s button shirt","@sayasayayasayas","·","https://x.com/sayasayayasayas/status/2038472092585456047","Mar 30","Telkomsel","jelek","","1","https://x.com/sayasayayasayas/status/2038472092585456047/analytics","63","","","Wehh","asli","","","","","","",""
"https://x.com/meidiapwr","https://pbs.twimg.com/profile_images/2035370910627299328/WZS17xlG_normal.jpg","mexdi","@meidiapwr","·","https://x.com/meidiapwr/status/2039365530864496815","Apr 1","telkomsel","jelek","sekarang lo","1","https://x.com/meidiapwr/status/2039365530864496815/analytics","128","@telkomsel","https://x.com/Telkomsel","Jujur","bngt jaringanyaaaa","mau jaringannya ada 4g/5g tp tibatiba menghubungkann","","","","","",""
"https://x.com/Vari_0us","https://pbs.twimg.com/profile_images/1460090183559233536/Ewy63OYP_normal.jpg","징징88","@Vari_0us","·","https://x.com/Vari_0us/status/2050419815643505075","May 2","","","","1","https://x.com/Vari_0us/status/2050419815643505075/analytics","129","@telkomsel","https://x.com/Telkomsel","perbaiki jaringannya. Mahal² tp jaringan lola. Sinyal kecil. Internet lemot.","","","","","","","",""
"https://x.com/nonhosentire","https://pbs.twimg.com/profile_images/1775130252672720896/vJr3SWkQ_normal.jpg","na.","@nonhosentire","·","https://x.com/nonhosentire/status/2041921665387655494","Apr 8","Telkomsel","jelek","banget najis","1","https://x.com/nonhosentire/status/2041921665387655494/analytics","150","","","","","","","","","","",""
"https://x.com/rosepetallilies","https://pbs.twimg.com/profile_images/1935743453133963264/_wuXXNVG_normal.jpg","la","@rosepetallilies","·","https://x.com/rosepetallilies/status/2043327264365105477","Apr 12","telkomsel","jelek","bet anying","1","https://x.com/rosepetallilies/status/2043327264365105477/analytics","133","","","","","","","","","","",""
"https://x.com/pawpawbet","https://pbs.twimg.com/profile_images/1432709125666902016/hCBXz7Zs_normal.jpg","*","@pawpawbet","·","https://x.com/pawpawbet/status/2051558435712618857","May 5","telkomsel","jelek","bgt internetnya, bener bener gbs dipake","1","https://x.com/pawpawbet/status/2051558435712618857/analytics","81","","","kenapa yah ini dari pagi","","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051333360178631127","May 4","Telkomsel","",". Tolong infokan No. HP, lokasi (Kel., Kec., Kab./Kota), tgl dan waktu kejadian & No.","","https://x.com/Telkomsel/status/2051333360178631127/analytics","88","","","Untuk kendala sinyal lemah, Kami mohon maaf Kak Cica","lain berkendala sama via DM, agar Kami bantu & privasi data terjaga. Thanks","-Fio","","Replying to","https://x.com/leclercce","@leclercce","https://abs.twimg.com/emoji/v2/svg/1f614.svg","[object Object]"
"https://x.com/popkronjayy","https://pbs.twimg.com/profile_images/1847188593535864834/0HuLdno2_normal.jpg","asta","@popkronjayy","·","https://x.com/popkronjayy/status/2046910486776787408","Apr 22","jelek","telkomsel","apa emng akhir2 ini sinyal","2","https://x.com/popkronjayy/status/2046910486776787408/analytics","281","","","Di area sini yang sinyal telkomselnya","","","","","","","https://abs.twimg.com/emoji/v2/svg/1f914.svg",""
"https://x.com/Rocks90316","https://pbs.twimg.com/profile_images/1891379926152216576/Ms0N4kNC_normal.png","Rockstar202","@Rocks90316","·","https://x.com/Rocks90316/status/2051881179662688693","May 6","#telkomselindonesia","JELEK","sangat","1","https://x.com/Rocks90316/status/2051881179662688693/analytics","235","@Telkomsel","https://x.com/Telkomsel","Internet","sekali, udah mahal, kuota hangus, jalan di jaringan 5G ternyata lemotnya minta ampun
Gimana nii pak","#konsumenindonesia","@officialMKRI","","https://x.com/hashtag/telkomsel?src=hashtag_click","","",""
"https://x.com/CMGI64","https://pbs.twimg.com/profile_images/1454231099043897345/yHSHaKuA_normal.png","moises gonzalez isita","@CMGI64","·","https://x.com/CMGI64/status/2052824788280705190","27m","Translated from Spanish","Show original","","","https://x.com/CMGI64/status/2052824788280705190/analytics","9","","","these Telcel thieves, their shitty home Internet doesn't even have Internet, I'm paying 319 pesos a month for no service, damn mangy dogs, starving thieves, damn Daniel Hajj who's in charge of Telcel and is a total failure","","","@Telcel","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052482747680309368","23h","Telkomsel","","alami","","https://x.com/Telkomsel/status/2052482747680309368/analytics","32","","","Mohon maaf atas ketidaknyamanan yang Kak","Bagaimana kondisi jaringan saat ini, Kak? Apakah sudah kembali normal? Silakan informasikan lokasi dan nomor","Kakak melalui DM agar Baba dapat membantu melakukan pengecekan lebih lanjut ya","@hijkloveuu","Replying to","https://x.com/hijkloveuu","@hijkloveuu","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/zee_nisya","https://pbs.twimg.com/profile_images/1451972874810527748/KuXND3Tw_normal.jpg","Nisya Putri","@zee_nisya","·","https://x.com/zee_nisya/status/2040441254207766732","Apr 4","","jelek","","1","https://x.com/zee_nisya/status/2040441254207766732/analytics","60","@Telkomsel","https://x.com/Telkomsel","Ga ngerti lg sama sinyal di rmh..","bgt sinyal ampuunn.. paketan mahal doang sinyal lemot bgt","","","","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg",""
"https://x.com/idnavon","https://pbs.twimg.com/profile_images/2039342225637953536/VSpu_kCj_normal.jpg","Saint Nov","@idnavon","·","https://x.com/idnavon/status/2050225638498545963","May 1","","jelek","","1","https://x.com/idnavon/status/2050225638498545963/analytics","63","@Telkomsel","https://x.com/Telkomsel","Sinyal internet","banget kalo di keramaian","","","","","","",""
"https://x.com/IN0HTAF","https://pbs.twimg.com/profile_images/2032727875099701251/HShM6mvl_normal.jpg","losrt","@IN0HTAF","·","https://x.com/IN0HTAF/status/2051592000017993938","May 5","jelek","","nomer dipake buat kerjaan kalo keganggu emang ada kompensasi dari lu?","1","https://x.com/IN0HTAF/status/2051592000017993938/analytics","179","@Telkomsel","https://x.com/Telkomsel","sinyal lu masih","","","","","","","",""
"https://x.com/kembarankunti","https://pbs.twimg.com/profile_images/2037865876129783808/3V5D8W9Q_normal.jpg","jipii","@kembarankunti","·","https://x.com/kembarankunti/status/2050245083220631965","May 1","Telkomsel","jelek","padahal full anying MAHAL DOANGGG","1","https://x.com/kembarankunti/status/2050245083220631965/analytics","192","@Telkomsel","https://x.com/Telkomsel","syibal udh dibeli kuota sinyal","","","","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2052010531566043395","May 6","","","","","https://x.com/Telkomsel/status/2052010531566043395/analytics","374","","","Mohon maaf atas ketidaknyamanannya, Kak","Terkait kendala jaringan yang dialami, mohon informasikan lokasi saat ini serta nomor HP Kakak melalui DM agar dapat kami bantu lakukan pengecekan lebih lanjut. Terima kasih","-Baba","@shelovesocean","Replying to","https://x.com/shelovesocean","@shelovesocean","https://abs.twimg.com/emoji/v2/svg/1f64f.svg","[object Object]"
"https://x.com/jenniealll","https://pbs.twimg.com/profile_images/1740642103871561728/UG71w1KR_normal.jpg","⋆˚࿔ jejj𝜗𝜚˚⋆","@jenniealll","·","https://x.com/jenniealll/status/2048250931918279065","Apr 26","telkomsel","jelek","","2","https://x.com/jenniealll/status/2048250931918279065/analytics","48","","","sinyal","bgt si, internetnya selalu lemot","","","","","","",""
"https://x.com/subaktelkomsel","https://pbs.twimg.com/profile_images/2046039562074701824/B3haBKtZ_normal.jpg","subak telkomsel","@subaktelkomsel","·","https://x.com/subaktelkomsel/status/2050856039239860432","May 3","jelek","","”
“masih bagusan ini”

OKE… MAKASIH YAH INFONYAAA, SANGAT AMAT WOW TOP MARKOTOP SLEKETEP LU PALING KEREN GW MAH BENGBENG","86","https://x.com/subaktelkomsel/status/2050856039239860432/analytics","147K","","","orang2 kek gini tuh knp sih?????

*gw sharing pengalaman pribadi nonton suatu film/series yg menurut gw bagus*

anomali: 
“b aja jir”
“halah filmnya","","","","","","","https://abs.twimg.com/emoji/v2/svg/263a.svg",""
"https://x.com/shelovesocean","https://pbs.twimg.com/profile_images/2045148940413304832/gzZOa235_normal.jpg","ar","@shelovesocean","·","https://x.com/shelovesocean/status/2051965674155864351","May 6","telkomsel","jelek","bgt satelit lu ketabrak meteor kah apa kabel di bawah lautnya digigit hiu megalodon","2","https://x.com/shelovesocean/status/2051965674155864351/analytics","489","","","jaringan lu","","","","","","","",""
"https://x.com/gurcan_tozduman","https://pbs.twimg.com/profile_images/821435835090407425/KBFUv3aR_normal.jpg","Gürcan Tozduman","@gurcan_tozduman","·","https://x.com/gurcan_tozduman/status/2052828103731274008","14m","Translated from Turkish","Show original","whoever owns this cable, it's been sitting on the edge of the sidewalk for 3 months, and not a single soul has bothered to take care of it","1","https://x.com/gurcan_tozduman/status/2052828103731274008/analytics","5","","","","","","@SuperYardim","","","","",""
"https://x.com/Telkomsel","https://pbs.twimg.com/profile_images/1405865624232882176/uA2xXUFP_normal.jpg","Telkomsel","@Telkomsel","·","https://x.com/Telkomsel/status/2051016388236726636","May 4","Telkomsel","",". Agar Gea bantu perbaikan kendala jaringannya, boleh spill nomor","","https://x.com/Telkomsel/status/2051016388236726636/analytics","414","","","Mohon maaf atas kendala jaringan yang dialami Kak",", tanggal kejadian, dan alamat (Kecamatan, Kabupaten/Kota) ke DM ya Kak. Terima kasih","-Gea","@cumidunlop","Replying to","https://x.com/cumidunlop","@cumidunlop","https://abs.twimg.com/emoji/v2/svg/1f622.svg","[object Object]"
"https://x.com/Lil_Bee69","https://pbs.twimg.com/profile_images/2020729554353192960/gzF0hVc9_normal.jpg","Lil Bee","@Lil_Bee69","·","https://x.com/Lil_Bee69/status/2051899198002651561","May 6","","jelek","kenapa jaringan nya","2","https://x.com/Lil_Bee69/status/2051899198002651561/analytics","99","@Telkomsel","https://x.com/Telkomsel","woi astaga","banget di kp gobang, kec. parungkuda kab. sukabumi","","","","","","",""
"https://x.com/vanyaurs","https://pbs.twimg.com/profile_images/2000471181170978816/00l6cUyG_normal.jpg","vanya","@vanyaurs","·","https://x.com/vanyaurs/status/2050190921715884208","May 1","telkomsel","jelek","banget","","https://x.com/vanyaurs/status/2050190921715884208/analytics","69","","","demi allah sinyal lu","","","","","","","",""
"https://x.com/dearcnes","https://pbs.twimg.com/profile_images/2005973982491910145/8TuxPZEg_normal.jpg","nez","@dearcnes","·","https://x.com/dearcnes/status/2049132606986629590","Apr 28","telkomsel","jelek","","2","https://x.com/dearcnes/status/2049132606986629590/analytics","139","","","demi apapun jaringan","bgt tp kuota ttp abis stres","","","","","","",""
"https://x.com/subaktelkomsel","https://pbs.twimg.com/profile_images/2046039562074701824/B3haBKtZ_normal.jpg","subak telkomsel","@subaktelkomsel","·","https://x.com/subaktelkomsel/status/2051967648553144532","May 6","jelek","@idontknowmeya","aktingnya totalitas mentok, gak takut","202","https://x.com/subaktelkomsel/status/2051967648553144532/analytics","400K","Quote","","EH DEMI APAPUN LU PADA BENER2 KUDU NONTON SPIRIT FINGERS!!

cho junyoung as nam kijeong tuh astaga… definisi ganteng2 sompral",", sebadan2 bikin malu, cinta ditolak dia GA BISA BERAK","","Yg jelas dr muka sampe sebadan2 itu harus mau jelek.
Apalagi muka, semua otot mukanya harus dipake.
Beda deh beneran, aktor yg mau tampil jelek sm aktor yg gak mau tampil jelek kalo di romcom.","May 5","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg",""
"https://x.com/baskaragh","https://pbs.twimg.com/profile_images/1710471676469882880/wukftek1_normal.jpg","","@baskaragh","·","https://x.com/baskaragh/status/2044263214305948086","Apr 15","TELKOMSEL","JELEK","BANGET ANJENG","1","https://x.com/baskaragh/status/2044263214305948086/analytics","136","","","","","","","","","","",""
"https://x.com/seradimsum","https://pbs.twimg.com/profile_images/2033060424305061888/riWGFZT7_normal.jpg","sera","@seradimsum","·","https://x.com/seradimsum/status/2039222270095458466","Apr 1","telkomsel","jelek","","1","https://x.com/seradimsum/status/2039222270095458466/analytics","79","","","sumpah jaringan","bnget","","","","","","",""
"https://x.com/subaktelkomsel","https://pbs.twimg.com/profile_images/2046039562074701824/B3haBKtZ_normal.jpg","subak telkomsel","@subaktelkomsel","·","https://x.com/subaktelkomsel/status/2050021737715376407","May 1","jelek","","tp lu suka nonton yumi’s cells 3 dan demen sama soonrok tuh gimana konsepnya dah? jujur gw ga paham","30","https://x.com/subaktelkomsel/status/2050021737715376407/analytics","36K","","","tetep bilang acting jaewon","kontradiktif banget, dengan lu bilang demen soonrok ya berarti dia berhasil portraying karakter soonrok. NYANG ARTINYE acting dia bagus mbak e","","","","","","https://abs.twimg.com/emoji/v2/svg/1f972.svg",""
"https://x.com/bakir_tahsin","https://pbs.twimg.com/profile_images/1317808511338819584/tt-jn7AI_normal.jpg","Tahsin BAKIR","@bakir_tahsin","·","https://x.com/bakir_tahsin/status/2052828162636083418","14m","Translated from Turkish","Show original","","1","https://x.com/bakir_tahsin/status/2052828162636083418/analytics","12","","","TURKISH TELEKOM CONTINUES FROM WHERE IT LEFT OFF  
In Tokat Günçalı village, due to a general maintenance outage, when I couldn't get home internet service for a week as of November 23, 2025, I went to Istanbul, and on May 8, 2026, my internet is gone again. In other words,","","","","","","","",""
"https://x.com/aonatsunagi","https://pbs.twimg.com/profile_images/2048236628960063488/DzznQyVK_normal.jpg","rey","@aonatsunagi","·","https://x.com/aonatsunagi/status/2051627916124201428","May 5","","jelek","banget? masa daritadi cuma satu bar mana ilang ilangan","1","https://x.com/aonatsunagi/status/2051627916124201428/analytics","45","@telkomsel","https://x.com/Telkomsel","kenapa sinyalnya","","","","","","","",""
"https://x.com/subaktelkomsel","https://pbs.twimg.com/profile_images/2046039562074701824/B3haBKtZ_normal.jpg","subak telkomsel","@subaktelkomsel","·","https://x.com/subaktelkomsel/status/2051967648553144532","May 6","jelek","@idontknowmeya","aktingnya totalitas mentok, gak takut","202","https://x.com/subaktelkomsel/status/2051967648553144532/analytics","400K","Quote","","EH DEMI APAPUN LU PADA BENER2 KUDU NONTON SPIRIT FINGERS!!

cho junyoung as nam kijeong tuh astaga… definisi ganteng2 sompral",", sebadan2 bikin malu, cinta ditolak dia GA BISA BERAK","0:01 / 0:25","Yg jelas dr muka sampe sebadan2 itu harus mau jelek.
Apalagi muka, semua otot mukanya harus dipake.
Beda deh beneran, aktor yg mau tampil jelek sm aktor yg gak mau tampil jelek kalo di romcom.","May 5","","","https://abs.twimg.com/emoji/v2/svg/1f62d.svg",""
